UF;NOME_UF;SEXO;IDADE;POP
11;Rondônia;Homens;18 anos; 14938
11;Rondônia;Homens;19 anos; 15590
11;Rondônia;Homens;20 anos; 16345
11;Rondônia;Homens;21 anos; 15752
11;Rondônia;Homens;22 anos; 15888
11;Rondônia;Homens;23 anos; 15955
11;Rondônia;Homens;24 anos; 15930
11;Rondônia;Homens;25 anos; 15863
11;Rondônia;Homens;30 anos; 15811
11;Rondônia;Homens;31 anos; 15788
11;Rondônia;Homens;32 anos; 15746
11;Rondônia;Homens;33 anos; 15700
11;Rondônia;Homens;34 anos; 15650
11;Rondônia;Homens;35 anos; 15577
11;Rondônia;Homens;36 anos; 15434
11;Rondônia;Homens;37 anos; 15242
11;Rondônia;Homens;38 anos; 15010
11;Rondônia;Homens;39 anos; 14720
11;Rondônia;Homens;40 anos; 14368
11;Rondônia;Homens;41 anos; 14018
11;Rondônia;Homens;42 anos; 13682
11;Rondônia;Homens;43 anos; 13309
11;Rondônia;Homens;44 anos; 12896
11;Rondônia;Homens;45 anos; 12428
11;Rondônia;Homens;46 anos; 11980
11;Rondônia;Homens;47 anos; 11521
11;Rondônia;Homens;48 anos; 11170
11;Rondônia;Homens;49 anos; 10968
11;Rondônia;Homens;50 anos; 10850
11;Rondônia;Homens;51 anos; 10707
11;Rondônia;Homens;52 anos; 10584
11;Rondônia;Homens;53 anos; 10401
11;Rondônia;Homens;54 anos; 10122
11;Rondônia;Homens;55 anos;  9760
11;Rondônia;Homens;56 anos;  9415
11;Rondônia;Homens;57 anos;  9087
11;Rondônia;Homens;58 anos;  8733
11;Rondônia;Homens;59 anos;  8339
11;Rondônia;Homens;60 anos;  7887
11;Rondônia;Homens;61 anos;  7411
11;Rondônia;Homens;62 anos;  6940
11;Rondônia;Homens;63 anos;  6492
11;Rondônia;Homens;64 anos;  6070
11;Rondônia;Homens;65 anos;  5650
11;Rondônia;Homens;66 anos;  5221
11;Rondônia;Homens;67 anos;  4819
11;Rondônia;Homens;68 anos;  4447
11;Rondônia;Homens;69 anos;  4096
11;Rondônia;Homens;70 anos;  3750
11;Rondônia;Homens;71 anos;  3406
11;Rondônia;Homens;72 anos;  3121
11;Rondônia;Homens;73 anos;  2846
11;Rondônia;Homens;74 anos;  2591
11;Rondônia;Homens;75 anos;  2333
11;Rondônia;Homens;76 anos;  2081
11;Rondônia;Homens;77 anos;  1863
11;Rondônia;Homens;78 anos;  1673
11;Rondônia;Homens;79 anos;  1510
11;Rondônia;Homens;80 anos;  1349
11;Rondônia;Homens;81 anos;  1193
11;Rondônia;Homens;82 anos;  1069
11;Rondônia;Homens;83 anos;   951
11;Rondônia;Homens;84 anos;   828
11;Rondônia;Homens;85 anos;   694
11;Rondônia;Homens;86 anos;   566
11;Rondônia;Homens;87 anos;   464
11;Rondônia;Homens;88 anos;   382
11;Rondônia;Homens;89 anos;   313
11;Rondônia;Homens;26 anos; 15835
11;Rondônia;Homens;27 anos; 15801
11;Rondônia;Homens;28 anos; 15780
11;Rondônia;Homens;29 anos; 15787
11;Rondônia;Homens;90 anos ou mais;  1287
11;Rondônia;Mulheres;18 anos; 14385
11;Rondônia;Mulheres;19 anos; 15051
11;Rondônia;Mulheres;20 anos; 15820
11;Rondônia;Mulheres;21 anos; 15213
11;Rondônia;Mulheres;22 anos; 15335
11;Rondônia;Mulheres;23 anos; 15427
11;Rondônia;Mulheres;24 anos; 15490
11;Rondônia;Mulheres;25 anos; 15556
11;Rondônia;Mulheres;30 anos; 15591
11;Rondônia;Mulheres;31 anos; 15481
11;Rondônia;Mulheres;32 anos; 15351
11;Rondônia;Mulheres;33 anos; 15270
11;Rondônia;Mulheres;34 anos; 15273
11;Rondônia;Mulheres;35 anos; 15312
11;Rondônia;Mulheres;36 anos; 15267
11;Rondônia;Mulheres;37 anos; 15173
11;Rondônia;Mulheres;38 anos; 15014
11;Rondônia;Mulheres;39 anos; 14747
11;Rondônia;Mulheres;40 anos; 14407
11;Rondônia;Mulheres;41 anos; 14085
11;Rondônia;Mulheres;42 anos; 13762
11;Rondônia;Mulheres;43 anos; 13433
11;Rondônia;Mulheres;44 anos; 13085
11;Rondônia;Mulheres;45 anos; 12730
11;Rondônia;Mulheres;46 anos; 12364
11;Rondônia;Mulheres;47 anos; 12003
11;Rondônia;Mulheres;48 anos; 11662
11;Rondônia;Mulheres;49 anos; 11356
11;Rondônia;Mulheres;50 anos; 11044
11;Rondônia;Mulheres;51 anos; 10706
11;Rondônia;Mulheres;52 anos; 10361
11;Rondônia;Mulheres;53 anos; 10021
11;Rondônia;Mulheres;54 anos;  9673
11;Rondônia;Mulheres;55 anos;  9308
11;Rondônia;Mulheres;56 anos;  8947
11;Rondônia;Mulheres;57 anos;  8606
11;Rondônia;Mulheres;58 anos;  8244
11;Rondônia;Mulheres;59 anos;  7863
11;Rondônia;Mulheres;60 anos;  7453
11;Rondônia;Mulheres;61 anos;  7056
11;Rondônia;Mulheres;62 anos;  6671
11;Rondônia;Mulheres;63 anos;  6307
11;Rondônia;Mulheres;64 anos;  5953
11;Rondônia;Mulheres;65 anos;  5594
11;Rondônia;Mulheres;66 anos;  5226
11;Rondônia;Mulheres;67 anos;  4879
11;Rondônia;Mulheres;68 anos;  4531
11;Rondônia;Mulheres;69 anos;  4180
11;Rondônia;Mulheres;70 anos;  3812
11;Rondônia;Mulheres;71 anos;  3458
11;Rondônia;Mulheres;72 anos;  3131
11;Rondônia;Mulheres;73 anos;  2840
11;Rondônia;Mulheres;74 anos;  2600
11;Rondônia;Mulheres;75 anos;  2371
11;Rondônia;Mulheres;76 anos;  2157
11;Rondônia;Mulheres;77 anos;  1966
11;Rondônia;Mulheres;78 anos;  1790
11;Rondônia;Mulheres;79 anos;  1625
11;Rondônia;Mulheres;80 anos;  1441
11;Rondônia;Mulheres;81 anos;  1262
11;Rondônia;Mulheres;82 anos;  1107
11;Rondônia;Mulheres;83 anos;   970
11;Rondônia;Mulheres;84 anos;   845
11;Rondônia;Mulheres;85 anos;   725
11;Rondônia;Mulheres;86 anos;   618
11;Rondônia;Mulheres;87 anos;   532
11;Rondônia;Mulheres;88 anos;   455
11;Rondônia;Mulheres;89 anos;   381
11;Rondônia;Mulheres;26 anos; 15631
11;Rondônia;Mulheres;27 anos; 15697
11;Rondônia;Mulheres;28 anos; 15720
11;Rondônia;Mulheres;29 anos; 15682
11;Rondônia;Mulheres;90 anos ou mais;  1533
12;Acre;Homens;18 anos;  9457
12;Acre;Homens;19 anos;  9462
12;Acre;Homens;20 anos;  9393
12;Acre;Homens;21 anos;  9181
12;Acre;Homens;22 anos;  9059
12;Acre;Homens;23 anos;  8883
12;Acre;Homens;24 anos;  8636
12;Acre;Homens;25 anos;  8352
12;Acre;Homens;30 anos;  7243
12;Acre;Homens;31 anos;  7122
12;Acre;Homens;32 anos;  7003
12;Acre;Homens;33 anos;  6907
12;Acre;Homens;34 anos;  6842
12;Acre;Homens;35 anos;  6795
12;Acre;Homens;36 anos;  6741
12;Acre;Homens;37 anos;  6690
12;Acre;Homens;38 anos;  6597
12;Acre;Homens;39 anos;  6451
12;Acre;Homens;40 anos;  6257
12;Acre;Homens;41 anos;  6067
12;Acre;Homens;42 anos;  5878
12;Acre;Homens;43 anos;  5678
12;Acre;Homens;44 anos;  5458
12;Acre;Homens;45 anos;  5227
12;Acre;Homens;46 anos;  4991
12;Acre;Homens;47 anos;  4746
12;Acre;Homens;48 anos;  4537
12;Acre;Homens;49 anos;  4362
12;Acre;Homens;50 anos;  4220
12;Acre;Homens;51 anos;  4067
12;Acre;Homens;52 anos;  3931
12;Acre;Homens;53 anos;  3777
12;Acre;Homens;54 anos;  3601
12;Acre;Homens;55 anos;  3402
12;Acre;Homens;56 anos;  3211
12;Acre;Homens;57 anos;  3021
12;Acre;Homens;58 anos;  2858
12;Acre;Homens;59 anos;  2723
12;Acre;Homens;60 anos;  2604
12;Acre;Homens;61 anos;  2480
12;Acre;Homens;62 anos;  2366
12;Acre;Homens;63 anos;  2253
12;Acre;Homens;64 anos;  2132
12;Acre;Homens;65 anos;  2009
12;Acre;Homens;66 anos;  1895
12;Acre;Homens;67 anos;  1787
12;Acre;Homens;68 anos;  1687
12;Acre;Homens;69 anos;  1584
12;Acre;Homens;70 anos;  1470
12;Acre;Homens;71 anos;  1357
12;Acre;Homens;72 anos;  1244
12;Acre;Homens;73 anos;  1154
12;Acre;Homens;74 anos;  1063
12;Acre;Homens;75 anos;   972
12;Acre;Homens;76 anos;   882
12;Acre;Homens;77 anos;   800
12;Acre;Homens;78 anos;   724
12;Acre;Homens;79 anos;   651
12;Acre;Homens;80 anos;   577
12;Acre;Homens;81 anos;   511
12;Acre;Homens;82 anos;   456
12;Acre;Homens;83 anos;   405
12;Acre;Homens;84 anos;   364
12;Acre;Homens;85 anos;   316
12;Acre;Homens;86 anos;   269
12;Acre;Homens;87 anos;   235
12;Acre;Homens;88 anos;   201
12;Acre;Homens;89 anos;   174
12;Acre;Homens;26 anos;  8073
12;Acre;Homens;27 anos;  7774
12;Acre;Homens;28 anos;  7528
12;Acre;Homens;29 anos;  7358
12;Acre;Homens;90 anos ou mais;   763
12;Acre;Mulheres;18 anos;  9159
12;Acre;Mulheres;19 anos;  9158
12;Acre;Mulheres;20 anos;  9096
12;Acre;Mulheres;21 anos;  8924
12;Acre;Mulheres;22 anos;  8823
12;Acre;Mulheres;23 anos;  8684
12;Acre;Mulheres;24 anos;  8494
12;Acre;Mulheres;25 anos;  8274
12;Acre;Mulheres;30 anos;  7352
12;Acre;Mulheres;31 anos;  7206
12;Acre;Mulheres;32 anos;  7052
12;Acre;Mulheres;33 anos;  6945
12;Acre;Mulheres;34 anos;  6908
12;Acre;Mulheres;35 anos;  6909
12;Acre;Mulheres;36 anos;  6894
12;Acre;Mulheres;37 anos;  6880
12;Acre;Mulheres;38 anos;  6820
12;Acre;Mulheres;39 anos;  6688
12;Acre;Mulheres;40 anos;  6507
12;Acre;Mulheres;41 anos;  6333
12;Acre;Mulheres;42 anos;  6166
12;Acre;Mulheres;43 anos;  5962
12;Acre;Mulheres;44 anos;  5724
12;Acre;Mulheres;45 anos;  5456
12;Acre;Mulheres;46 anos;  5186
12;Acre;Mulheres;47 anos;  4901
12;Acre;Mulheres;48 anos;  4665
12;Acre;Mulheres;49 anos;  4493
12;Acre;Mulheres;50 anos;  4366
12;Acre;Mulheres;51 anos;  4222
12;Acre;Mulheres;52 anos;  4086
12;Acre;Mulheres;53 anos;  3931
12;Acre;Mulheres;54 anos;  3741
12;Acre;Mulheres;55 anos;  3523
12;Acre;Mulheres;56 anos;  3320
12;Acre;Mulheres;57 anos;  3111
12;Acre;Mulheres;58 anos;  2946
12;Acre;Mulheres;59 anos;  2811
12;Acre;Mulheres;60 anos;  2700
12;Acre;Mulheres;61 anos;  2589
12;Acre;Mulheres;62 anos;  2482
12;Acre;Mulheres;63 anos;  2372
12;Acre;Mulheres;64 anos;  2244
12;Acre;Mulheres;65 anos;  2112
12;Acre;Mulheres;66 anos;  1994
12;Acre;Mulheres;67 anos;  1889
12;Acre;Mulheres;68 anos;  1781
12;Acre;Mulheres;69 anos;  1669
12;Acre;Mulheres;70 anos;  1550
12;Acre;Mulheres;71 anos;  1431
12;Acre;Mulheres;72 anos;  1323
12;Acre;Mulheres;73 anos;  1228
12;Acre;Mulheres;74 anos;  1157
12;Acre;Mulheres;75 anos;  1098
12;Acre;Mulheres;76 anos;  1031
12;Acre;Mulheres;77 anos;   970
12;Acre;Mulheres;78 anos;   906
12;Acre;Mulheres;79 anos;   830
12;Acre;Mulheres;80 anos;   737
12;Acre;Mulheres;81 anos;   650
12;Acre;Mulheres;82 anos;   575
12;Acre;Mulheres;83 anos;   505
12;Acre;Mulheres;84 anos;   447
12;Acre;Mulheres;85 anos;   396
12;Acre;Mulheres;86 anos;   339
12;Acre;Mulheres;87 anos;   294
12;Acre;Mulheres;88 anos;   250
12;Acre;Mulheres;89 anos;   218
12;Acre;Mulheres;26 anos;  8063
12;Acre;Mulheres;27 anos;  7843
12;Acre;Mulheres;28 anos;  7647
12;Acre;Mulheres;29 anos;  7486
12;Acre;Mulheres;90 anos ou mais;   971
13;Amazonas;Homens;18 anos; 39071
13;Amazonas;Homens;19 anos; 39916
13;Amazonas;Homens;20 anos; 41301
13;Amazonas;Homens;21 anos; 40745
13;Amazonas;Homens;22 anos; 41397
13;Amazonas;Homens;23 anos; 41533
13;Amazonas;Homens;24 anos; 40858
13;Amazonas;Homens;25 anos; 39648
13;Amazonas;Homens;30 anos; 35465
13;Amazonas;Homens;31 anos; 34985
13;Amazonas;Homens;32 anos; 34448
13;Amazonas;Homens;33 anos; 33985
13;Amazonas;Homens;34 anos; 33618
13;Amazonas;Homens;35 anos; 33280
13;Amazonas;Homens;36 anos; 32903
13;Amazonas;Homens;37 anos; 32542
13;Amazonas;Homens;38 anos; 32054
13;Amazonas;Homens;39 anos; 31355
13;Amazonas;Homens;40 anos; 30507
13;Amazonas;Homens;41 anos; 29676
13;Amazonas;Homens;42 anos; 28865
13;Amazonas;Homens;43 anos; 27947
13;Amazonas;Homens;44 anos; 26885
13;Amazonas;Homens;45 anos; 25732
13;Amazonas;Homens;46 anos; 24580
13;Amazonas;Homens;47 anos; 23433
13;Amazonas;Homens;48 anos; 22408
13;Amazonas;Homens;49 anos; 21605
13;Amazonas;Homens;50 anos; 20917
13;Amazonas;Homens;51 anos; 20188
13;Amazonas;Homens;52 anos; 19481
13;Amazonas;Homens;53 anos; 18762
13;Amazonas;Homens;54 anos; 17991
13;Amazonas;Homens;55 anos; 17135
13;Amazonas;Homens;56 anos; 16277
13;Amazonas;Homens;57 anos; 15458
13;Amazonas;Homens;58 anos; 14669
13;Amazonas;Homens;59 anos; 13916
13;Amazonas;Homens;60 anos; 13166
13;Amazonas;Homens;61 anos; 12414
13;Amazonas;Homens;62 anos; 11711
13;Amazonas;Homens;63 anos; 11023
13;Amazonas;Homens;64 anos; 10343
13;Amazonas;Homens;65 anos;  9642
13;Amazonas;Homens;66 anos;  8965
13;Amazonas;Homens;67 anos;  8363
13;Amazonas;Homens;68 anos;  7773
13;Amazonas;Homens;69 anos;  7182
13;Amazonas;Homens;70 anos;  6558
13;Amazonas;Homens;71 anos;  5954
13;Amazonas;Homens;72 anos;  5390
13;Amazonas;Homens;73 anos;  4906
13;Amazonas;Homens;74 anos;  4507
13;Amazonas;Homens;75 anos;  4138
13;Amazonas;Homens;76 anos;  3766
13;Amazonas;Homens;77 anos;  3453
13;Amazonas;Homens;78 anos;  3146
13;Amazonas;Homens;79 anos;  2833
13;Amazonas;Homens;80 anos;  2490
13;Amazonas;Homens;81 anos;  2171
13;Amazonas;Homens;82 anos;  1901
13;Amazonas;Homens;83 anos;  1664
13;Amazonas;Homens;84 anos;  1462
13;Amazonas;Homens;85 anos;  1263
13;Amazonas;Homens;86 anos;  1067
13;Amazonas;Homens;87 anos;   913
13;Amazonas;Homens;88 anos;   773
13;Amazonas;Homens;89 anos;   648
13;Amazonas;Homens;26 anos; 38529
13;Amazonas;Homens;27 anos; 37369
13;Amazonas;Homens;28 anos; 36412
13;Amazonas;Homens;29 anos; 35826
13;Amazonas;Homens;90 anos ou mais;  2442
13;Amazonas;Mulheres;18 anos; 37633
13;Amazonas;Mulheres;19 anos; 38501
13;Amazonas;Mulheres;20 anos; 39917
13;Amazonas;Mulheres;21 anos; 39679
13;Amazonas;Mulheres;22 anos; 40498
13;Amazonas;Mulheres;23 anos; 40862
13;Amazonas;Mulheres;24 anos; 40508
13;Amazonas;Mulheres;25 anos; 39646
13;Amazonas;Mulheres;30 anos; 36045
13;Amazonas;Mulheres;31 anos; 35441
13;Amazonas;Mulheres;32 anos; 34734
13;Amazonas;Mulheres;33 anos; 34162
13;Amazonas;Mulheres;34 anos; 33791
13;Amazonas;Mulheres;35 anos; 33514
13;Amazonas;Mulheres;36 anos; 33229
13;Amazonas;Mulheres;37 anos; 32975
13;Amazonas;Mulheres;38 anos; 32558
13;Amazonas;Mulheres;39 anos; 31873
13;Amazonas;Mulheres;40 anos; 31011
13;Amazonas;Mulheres;41 anos; 30186
13;Amazonas;Mulheres;42 anos; 29371
13;Amazonas;Mulheres;43 anos; 28446
13;Amazonas;Mulheres;44 anos; 27402
13;Amazonas;Mulheres;45 anos; 26239
13;Amazonas;Mulheres;46 anos; 25053
13;Amazonas;Mulheres;47 anos; 23850
13;Amazonas;Mulheres;48 anos; 22729
13;Amazonas;Mulheres;49 anos; 21737
13;Amazonas;Mulheres;50 anos; 20826
13;Amazonas;Mulheres;51 anos; 19900
13;Amazonas;Mulheres;52 anos; 18988
13;Amazonas;Mulheres;53 anos; 18135
13;Amazonas;Mulheres;54 anos; 17376
13;Amazonas;Mulheres;55 anos; 16648
13;Amazonas;Mulheres;56 anos; 15937
13;Amazonas;Mulheres;57 anos; 15275
13;Amazonas;Mulheres;58 anos; 14630
13;Amazonas;Mulheres;59 anos; 13975
13;Amazonas;Mulheres;60 anos; 13301
13;Amazonas;Mulheres;61 anos; 12644
13;Amazonas;Mulheres;62 anos; 12017
13;Amazonas;Mulheres;63 anos; 11397
13;Amazonas;Mulheres;64 anos; 10773
13;Amazonas;Mulheres;65 anos; 10122
13;Amazonas;Mulheres;66 anos;  9476
13;Amazonas;Mulheres;67 anos;  8887
13;Amazonas;Mulheres;68 anos;  8300
13;Amazonas;Mulheres;69 anos;  7736
13;Amazonas;Mulheres;70 anos;  7150
13;Amazonas;Mulheres;71 anos;  6579
13;Amazonas;Mulheres;72 anos;  6047
13;Amazonas;Mulheres;73 anos;  5561
13;Amazonas;Mulheres;74 anos;  5143
13;Amazonas;Mulheres;75 anos;  4742
13;Amazonas;Mulheres;76 anos;  4350
13;Amazonas;Mulheres;77 anos;  4008
13;Amazonas;Mulheres;78 anos;  3689
13;Amazonas;Mulheres;79 anos;  3386
13;Amazonas;Mulheres;80 anos;  3064
13;Amazonas;Mulheres;81 anos;  2749
13;Amazonas;Mulheres;82 anos;  2474
13;Amazonas;Mulheres;83 anos;  2224
13;Amazonas;Mulheres;84 anos;  1988
13;Amazonas;Mulheres;85 anos;  1739
13;Amazonas;Mulheres;86 anos;  1506
13;Amazonas;Mulheres;87 anos;  1308
13;Amazonas;Mulheres;88 anos;  1135
13;Amazonas;Mulheres;89 anos;   974
13;Amazonas;Mulheres;26 anos; 38799
13;Amazonas;Mulheres;27 anos; 37904
13;Amazonas;Mulheres;28 anos; 37104
13;Amazonas;Mulheres;29 anos; 36516
13;Amazonas;Mulheres;90 anos ou mais;  4336
14;Roraima;Homens;18 anos;  5410
14;Roraima;Homens;19 anos;  5449
14;Roraima;Homens;20 anos;  5720
14;Roraima;Homens;21 anos;  5988
14;Roraima;Homens;22 anos;  6352
14;Roraima;Homens;23 anos;  6718
14;Roraima;Homens;24 anos;  6948
14;Roraima;Homens;25 anos;  6892
14;Roraima;Homens;30 anos;  7010
14;Roraima;Homens;31 anos;  6858
14;Roraima;Homens;32 anos;  6647
14;Roraima;Homens;33 anos;  6455
14;Roraima;Homens;34 anos;  6324
14;Roraima;Homens;35 anos;  6270
14;Roraima;Homens;36 anos;  6154
14;Roraima;Homens;37 anos;  6021
14;Roraima;Homens;38 anos;  5820
14;Roraima;Homens;39 anos;  5562
14;Roraima;Homens;40 anos;  5356
14;Roraima;Homens;41 anos;  5135
14;Roraima;Homens;42 anos;  4911
14;Roraima;Homens;43 anos;  4665
14;Roraima;Homens;44 anos;  4432
14;Roraima;Homens;45 anos;  4243
14;Roraima;Homens;46 anos;  4018
14;Roraima;Homens;47 anos;  3799
14;Roraima;Homens;48 anos;  3586
14;Roraima;Homens;49 anos;  3419
14;Roraima;Homens;50 anos;  3313
14;Roraima;Homens;51 anos;  3172
14;Roraima;Homens;52 anos;  3040
14;Roraima;Homens;53 anos;  2878
14;Roraima;Homens;54 anos;  2728
14;Roraima;Homens;55 anos;  2603
14;Roraima;Homens;56 anos;  2495
14;Roraima;Homens;57 anos;  2391
14;Roraima;Homens;58 anos;  2282
14;Roraima;Homens;59 anos;  2161
14;Roraima;Homens;60 anos;  2045
14;Roraima;Homens;61 anos;  1919
14;Roraima;Homens;62 anos;  1786
14;Roraima;Homens;63 anos;  1652
14;Roraima;Homens;64 anos;  1528
14;Roraima;Homens;65 anos;  1431
14;Roraima;Homens;66 anos;  1333
14;Roraima;Homens;67 anos;  1244
14;Roraima;Homens;68 anos;  1161
14;Roraima;Homens;69 anos;  1081
14;Roraima;Homens;70 anos;  1002
14;Roraima;Homens;71 anos;   910
14;Roraima;Homens;72 anos;   832
14;Roraima;Homens;73 anos;   747
14;Roraima;Homens;74 anos;   662
14;Roraima;Homens;75 anos;   584
14;Roraima;Homens;76 anos;   509
14;Roraima;Homens;77 anos;   443
14;Roraima;Homens;78 anos;   390
14;Roraima;Homens;79 anos;   349
14;Roraima;Homens;80 anos;   303
14;Roraima;Homens;81 anos;   263
14;Roraima;Homens;82 anos;   230
14;Roraima;Homens;83 anos;   198
14;Roraima;Homens;84 anos;   167
14;Roraima;Homens;85 anos;   139
14;Roraima;Homens;86 anos;   115
14;Roraima;Homens;87 anos;    93
14;Roraima;Homens;88 anos;    79
14;Roraima;Homens;89 anos;    66
14;Roraima;Homens;26 anos;  6895
14;Roraima;Homens;27 anos;  6917
14;Roraima;Homens;28 anos;  6992
14;Roraima;Homens;29 anos;  7072
14;Roraima;Homens;90 anos ou mais;   224
14;Roraima;Mulheres;18 anos;  5238
14;Roraima;Mulheres;19 anos;  5271
14;Roraima;Mulheres;20 anos;  5500
14;Roraima;Mulheres;21 anos;  5681
14;Roraima;Mulheres;22 anos;  5903
14;Roraima;Mulheres;23 anos;  6077
14;Roraima;Mulheres;24 anos;  6135
14;Roraima;Mulheres;25 anos;  6060
14;Roraima;Mulheres;30 anos;  6171
14;Roraima;Mulheres;31 anos;  6026
14;Roraima;Mulheres;32 anos;  5817
14;Roraima;Mulheres;33 anos;  5617
14;Roraima;Mulheres;34 anos;  5479
14;Roraima;Mulheres;35 anos;  5466
14;Roraima;Mulheres;36 anos;  5431
14;Roraima;Mulheres;37 anos;  5408
14;Roraima;Mulheres;38 anos;  5325
14;Roraima;Mulheres;39 anos;  5169
14;Roraima;Mulheres;40 anos;  4969
14;Roraima;Mulheres;41 anos;  4758
14;Roraima;Mulheres;42 anos;  4542
14;Roraima;Mulheres;43 anos;  4310
14;Roraima;Mulheres;44 anos;  4074
14;Roraima;Mulheres;45 anos;  3884
14;Roraima;Mulheres;46 anos;  3690
14;Roraima;Mulheres;47 anos;  3504
14;Roraima;Mulheres;48 anos;  3332
14;Roraima;Mulheres;49 anos;  3196
14;Roraima;Mulheres;50 anos;  3065
14;Roraima;Mulheres;51 anos;  2915
14;Roraima;Mulheres;52 anos;  2762
14;Roraima;Mulheres;53 anos;  2608
14;Roraima;Mulheres;54 anos;  2471
14;Roraima;Mulheres;55 anos;  2379
14;Roraima;Mulheres;56 anos;  2293
14;Roraima;Mulheres;57 anos;  2216
14;Roraima;Mulheres;58 anos;  2127
14;Roraima;Mulheres;59 anos;  2024
14;Roraima;Mulheres;60 anos;  1916
14;Roraima;Mulheres;61 anos;  1813
14;Roraima;Mulheres;62 anos;  1705
14;Roraima;Mulheres;63 anos;  1607
14;Roraima;Mulheres;64 anos;  1511
14;Roraima;Mulheres;65 anos;  1416
14;Roraima;Mulheres;66 anos;  1312
14;Roraima;Mulheres;67 anos;  1210
14;Roraima;Mulheres;68 anos;  1112
14;Roraima;Mulheres;69 anos;  1020
14;Roraima;Mulheres;70 anos;   936
14;Roraima;Mulheres;71 anos;   855
14;Roraima;Mulheres;72 anos;   782
14;Roraima;Mulheres;73 anos;   713
14;Roraima;Mulheres;74 anos;   655
14;Roraima;Mulheres;75 anos;   590
14;Roraima;Mulheres;76 anos;   524
14;Roraima;Mulheres;77 anos;   466
14;Roraima;Mulheres;78 anos;   411
14;Roraima;Mulheres;79 anos;   366
14;Roraima;Mulheres;80 anos;   330
14;Roraima;Mulheres;81 anos;   293
14;Roraima;Mulheres;82 anos;   269
14;Roraima;Mulheres;83 anos;   242
14;Roraima;Mulheres;84 anos;   213
14;Roraima;Mulheres;85 anos;   183
14;Roraima;Mulheres;86 anos;   151
14;Roraima;Mulheres;87 anos;   129
14;Roraima;Mulheres;88 anos;   107
14;Roraima;Mulheres;89 anos;    90
14;Roraima;Mulheres;26 anos;  6053
14;Roraima;Mulheres;27 anos;  6068
14;Roraima;Mulheres;28 anos;  6136
14;Roraima;Mulheres;29 anos;  6221
14;Roraima;Mulheres;90 anos ou mais;   340
15;Pará;Homens;18 anos; 82020
15;Pará;Homens;19 anos; 81880
15;Pará;Homens;20 anos; 82711
15;Pará;Homens;21 anos; 83469
15;Pará;Homens;22 anos; 83857
15;Pará;Homens;23 anos; 83584
15;Pará;Homens;24 anos; 82336
15;Pará;Homens;25 anos; 80481
15;Pará;Homens;30 anos; 74314
15;Pará;Homens;31 anos; 73600
15;Pará;Homens;32 anos; 72830
15;Pará;Homens;33 anos; 72104
15;Pará;Homens;34 anos; 71452
15;Pará;Homens;35 anos; 70813
15;Pará;Homens;36 anos; 70098
15;Pará;Homens;37 anos; 69332
15;Pará;Homens;38 anos; 68298
15;Pará;Homens;39 anos; 66872
15;Pará;Homens;40 anos; 65147
15;Pará;Homens;41 anos; 63398
15;Pará;Homens;42 anos; 61627
15;Pará;Homens;43 anos; 59747
15;Pará;Homens;44 anos; 57746
15;Pará;Homens;45 anos; 55632
15;Pará;Homens;46 anos; 53424
15;Pará;Homens;47 anos; 51156
15;Pará;Homens;48 anos; 49119
15;Pará;Homens;49 anos; 47453
15;Pará;Homens;50 anos; 45957
15;Pará;Homens;51 anos; 44400
15;Pará;Homens;52 anos; 42933
15;Pará;Homens;53 anos; 41347
15;Pará;Homens;54 anos; 39542
15;Pará;Homens;55 anos; 37584
15;Pará;Homens;56 anos; 35695
15;Pará;Homens;57 anos; 33888
15;Pará;Homens;58 anos; 32253
15;Pará;Homens;59 anos; 30879
15;Pará;Homens;60 anos; 29584
15;Pará;Homens;61 anos; 28260
15;Pará;Homens;62 anos; 27035
15;Pará;Homens;63 anos; 25783
15;Pará;Homens;64 anos; 24464
15;Pará;Homens;65 anos; 23013
15;Pará;Homens;66 anos; 21580
15;Pará;Homens;67 anos; 20242
15;Pará;Homens;68 anos; 18937
15;Pará;Homens;69 anos; 17648
15;Pará;Homens;70 anos; 16269
15;Pará;Homens;71 anos; 14881
15;Pará;Homens;72 anos; 13609
15;Pará;Homens;73 anos; 12474
15;Pará;Homens;74 anos; 11505
15;Pará;Homens;75 anos; 10566
15;Pará;Homens;76 anos;  9627
15;Pará;Homens;77 anos;  8817
15;Pará;Homens;78 anos;  8029
15;Pará;Homens;79 anos;  7244
15;Pará;Homens;80 anos;  6382
15;Pará;Homens;81 anos;  5568
15;Pará;Homens;82 anos;  4885
15;Pará;Homens;83 anos;  4273
15;Pará;Homens;84 anos;  3736
15;Pará;Homens;85 anos;  3204
15;Pará;Homens;86 anos;  2698
15;Pará;Homens;87 anos;  2288
15;Pará;Homens;88 anos;  1925
15;Pará;Homens;89 anos;  1611
15;Pará;Homens;26 anos; 78828
15;Pará;Homens;27 anos; 77196
15;Pará;Homens;28 anos; 75807
15;Pará;Homens;29 anos; 74917
15;Pará;Homens;90 anos ou mais;  6246
15;Pará;Mulheres;18 anos; 78767
15;Pará;Mulheres;19 anos; 78714
15;Pará;Mulheres;20 anos; 79654
15;Pará;Mulheres;21 anos; 80598
15;Pará;Mulheres;22 anos; 81253
15;Pará;Mulheres;23 anos; 81356
15;Pará;Mulheres;24 anos; 80640
15;Pará;Mulheres;25 anos; 79412
15;Pará;Mulheres;30 anos; 75144
15;Pará;Mulheres;31 anos; 74621
15;Pará;Mulheres;32 anos; 73939
